season,round,race_id,constructor_id,constructor_name,constructor_race_id,season_total_rounds,season_progress,season_phase,regulation_era,constructor_entry_count,constructor_avg_finish,constructor_finish_std,constructor_avg_grid,constructor_grid_std,constructor_avg_qualifying,constructor_qualifying_std,constructor_total_points,constructor_avg_points,constructor_avg_positions_gained,constructor_finished_rate,constructor_mechanical_dnf_rate,constructor_crash_dnf_rate,constructor_other_dnf_rate,single_car_entry,constructor_avg_finish_expanding_prior,constructor_avg_finish_last5_prior,constructor_avg_finish_last3_prior,constructor_finish_std_expanding_prior,constructor_finish_std_last5_prior,constructor_finish_std_last3_prior,constructor_avg_grid_expanding_prior,constructor_avg_grid_last5_prior,constructor_avg_grid_last3_prior,constructor_grid_std_expanding_prior,constructor_grid_std_last5_prior,constructor_grid_std_last3_prior,constructor_avg_qualifying_expanding_prior,constructor_avg_qualifying_last5_prior,constructor_avg_qualifying_last3_prior,constructor_qualifying_std_expanding_prior,constructor_qualifying_std_last5_prior,constructor_qualifying_std_last3_prior,constructor_total_points_expanding_prior,constructor_total_points_last5_prior,constructor_total_points_last3_prior,constructor_avg_points_expanding_prior,constructor_avg_points_last5_prior,constructor_avg_points_last3_prior,constructor_avg_positions_gained_expanding_prior,constructor_avg_positions_gained_last5_prior,constructor_avg_positions_gained_last3_prior,constructor_finished_rate_expanding_prior,constructor_finished_rate_last5_prior,constructor_finished_rate_last3_prior,constructor_mechanical_dnf_rate_expanding_prior,constructor_mechanical_dnf_rate_last5_prior,constructor_mechanical_dnf_rate_last3_prior,constructor_crash_dnf_rate_expanding_prior,constructor_crash_dnf_rate_last5_prior,constructor_crash_dnf_rate_last3_prior,constructor_other_dnf_rate_expanding_prior,constructor_other_dnf_rate_last5_prior,constructor_other_dnf_rate_last3_prior,constructor_has_prior_history,constructor_finish_trend_last3_vs_expanding,constructor_grid_trend_last3_vs_expanding,constructor_qualifying_trend_last3_vs_expanding,constructor_points_trend_last3_vs_expanding,constructor_finish_momentum_last3_vs_last5,constructor_points_momentum_last3_vs_last5,car_performance_score_raw,car_performance_score,car_performance_tier,car_score_finish_component,car_score_grid_component,car_score_qualifying_component,car_score_points_component,car_score_reliability_component,car_score_mechanical_component
2020,16,2020_R16,alphatauri,AlphaTauri,2020_R16_alphatauri,17,0.9411764705882353,late,2014_2021_hybrid,2,9.0,2.8284271247461903,7.5,2.1213203435596424,7.5,2.1213203435596424,6.0,3.0,-1.5,1.0,0.0,0.0,0.0,0,10.9,11.1,11.0,4.855466564147627,6.363961030678928,5.185449728701349,11.7,11.2,10.833333333333334,2.592724864350674,1.9798989873223332,2.121320343559643,11.533333333333333,10.9,10.333333333333334,2.3570226039551585,1.838477631085024,1.8856180831641265,6.466666666666667,7.6,6.666666666666667,3.2333333333333334,3.8,3.3333333333333335,0.8,0.1,-0.16666666666666666,0.8333333333333334,0.9,0.8333333333333334,0.1,0.1,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1,-0.09999999999999964,0.8666666666666654,1.1999999999999993,0.20000000000000018,0.09999999999999964,-0.9333333333333327,0.01318194236360734,66.12751342743098,Midfield,-0.011274926722523745,-0.06133280932791008,0.02189586564015617,-0.19150914884909914,0.5331185462614584,-0.21180587282043756
2020,17,2020_R17,alphatauri,AlphaTauri,2020_R17_alphatauri,17,1.0,late,2014_2021_hybrid,2,9.5,2.1213203435596424,8.0,1.4142135623730951,8.5,2.1213203435596424,4.0,2.0,-1.5,1.0,0.0,0.0,0.0,0,10.78125,10.8,10.0,4.728776599185037,5.656854249492381,2.3570226039551585,11.4375,10.2,11.333333333333334,2.563262081801235,2.262741699796952,1.8856180831641265,11.28125,9.9,10.833333333333334,2.3422912126804385,2.121320343559643,1.6499158227686106,6.4375,7.2,4.666666666666667,3.21875,3.6,2.3333333333333335,0.65625,-0.6,1.3333333333333333,0.84375,0.9,1.0,0.09375,0.1,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1,0.78125,0.10416666666666607,0.4479166666666661,-1.770833333333333,0.8000000000000007,-2.533333333333333,0.0846494420740812,67.46140069260672,Midfield,0.058841856875510086,0.1405670322442559,0.2156023558289865,-0.22842726594528612,0.5331185462614584,-0.21180587282043756
2021,1,2021_R1,alphatauri,AlphaTauri,2021_R1_alphatauri,22,0.045454545454545456,early,2014_2021_hybrid,2,13.0,5.656854249492381,9.0,5.656854249492381,9.0,5.656854249492381,2.0,1.0,-4.0,0.5,0.0,0.0,0.5,0,10.705882352941176,10.3,9.0,4.575396819442367,4.1012193308819755,2.82842712474619,11.235294117647058,9.6,8.166666666666666,2.495670992423109,1.9798989873223332,1.6499158227686108,11.117647058823529,9.4,8.333333333333334,2.3292929262615685,1.9798989873223332,1.8856180831641265,6.294117647058823,6.0,6.0,3.1470588235294117,3.0,3.0,0.5294117647058824,-0.7,-0.8333333333333334,0.8529411764705882,0.9,1.0,0.08823529411764706,0.1,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1,1.7058823529411757,3.068627450980392,2.784313725490195,-0.2941176470588234,1.3000000000000007,0.0,0.12199945953172738,68.15851074742433,Midfield,0.17570316287223356,0.26170693718755544,0.3124556009234017,-0.33918161723384727,0.5331185462614584,-0.21180587282043756
2021,2,2021_R2,alphatauri,AlphaTauri,2021_R2_alphatauri,22,0.09090909090909091,early,2014_2021_hybrid,2,9.5,3.5355339059327378,12.5,10.606601717798213,12.5,10.606601717798213,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0,10.833333333333334,10.5,10.5,4.635477787778479,2.9698484809835,3.5355339059327378,11.11111111111111,10.2,8.166666666666666,2.6712922844825133,2.545584412271571,3.064129385141706,11.0,10.0,8.333333333333334,2.5141574442188355,2.545584412271571,3.299831645537221,6.055555555555555,4.0,4.0,3.0277777777777777,2.0,2.0,0.2777777777777778,-0.3,-2.3333333333333335,0.8333333333333334,0.9,0.8333333333333334,0.08333333333333333,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.1,0.16666666666666666,1,0.3333333333333339,2.9444444444444446,2.666666666666666,-2.0555555555555554,0.0,0.0,0.19484631403475686,69.51814263497252,Upper,0.12895864047354433,0.1405670322442559,0.19623170681010357,-0.5237722027147824,0.5331185462614584,0.6939741611339615
2021,3,2021_R3,alphatauri,AlphaTauri,2021_R3_alphatauri,22,0.13636363636363635,early,2014_2021_hybrid,2,12.5,3.5355339059327378,11.5,3.5355339059327378,11.5,3.5355339059327378,1.0,0.5,-1.0,1.0,0.0,0.0,0.0,0,10.763157894736842,9.9,10.666666666666666,4.5775860045234396,3.5355339059327378,3.771236166328254,11.18421052631579,9.2,9.833333333333334,3.0889401493938657,4.242640687119286,5.892556509887896,11.078947368421053,9.3,10.0,2.940075563880908,4.384062043356595,6.128258770283412,6.052631578947368,5.2,4.0,3.026315789473684,2.6,2.0,0.42105263157894735,-0.7,-0.8333333333333334,0.8421052631578947,0.9,0.8333333333333334,0.07894736842105263,0.0,0.0,0.05263157894736842,0.0,0.0,0.02631578947368421,0.1,0.16666666666666666,1,0.0964912280701764,1.3508771929824555,1.078947368421053,-2.052631578947368,-0.7666666666666657,-1.2000000000000002,0.2929266978995863,71.34873941715811,Upper,0.2691922076696124,0.3424668738164219,0.33182624994228466,-0.41301785142622127,0.5331185462614584,0.6939741611339615
2021,4,2021_R4,alphatauri,AlphaTauri,2021_R4_alphatauri,22,0.18181818181818182,early,2014_2021_hybrid,2,15.0,7.0710678118654755,14.0,2.8284271247461903,14.0,2.8284271247461903,1.0,0.5,-1.0,0.5,0.5,0.0,0.0,0,10.85,10.7,11.666666666666666,4.525483399593904,3.5355339059327378,4.242640687119286,11.2,9.7,11.0,3.111269837220809,4.666904755831213,6.599663291074443,11.1,9.8,11.0,2.9698484809834995,4.808326112068523,6.599663291074443,5.8,3.8,3.0,2.9,1.9,1.5,0.35,-1.0,-0.6666666666666666,0.85,0.9,0.8333333333333334,0.075,0.0,0.0,0.05,0.0,0.0,0.025,0.1,0.16666666666666666,1,-0.8166666666666664,0.1999999999999993,0.09999999999999964,-2.8,-0.9666666666666668,-0.7999999999999998,0.20726092034760124,69.74985194801633,Upper,0.08221411807485511,0.2415169530303389,0.23497300484786948,-0.5422312612628759,0.5331185462614584,0.6939741611339615
2021,5,2021_R5,alphatauri,AlphaTauri,2021_R5_alphatauri,22,0.22727272727272727,early,2014_2021_hybrid,2,11.0,7.0710678118654755,11.0,7.0710678118654755,11.0,7.0710678118654755,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0,11.047619047619047,11.9,12.333333333333334,4.6467017049401695,4.384062043356595,4.714045207910317,11.333333333333334,11.0,12.666666666666666,3.0978011366267797,4.8083261120685235,5.656854249492381,11.238095238095237,11.1,12.666666666666666,2.9631141306864848,4.949747468305833,5.65685424949238,5.571428571428571,2.8,2.6666666666666665,2.7857142857142856,1.4,1.3333333333333333,0.2857142857142857,-0.9,0.3333333333333333,0.8333333333333334,0.8,0.8333333333333334,0.09523809523809523,0.1,0.16666666666666666,0.047619047619047616,0.0,0.0,0.023809523809523808,0.1,0.0,1,-1.2857142857142865,-1.3333333333333321,-1.4285714285714288,-2.9047619047619047,-0.43333333333333357,-0.1333333333333333,-0.2070366776439031,62.01729809916838,Midfield,-0.19825301631728146,-0.020952841013477032,-0.016845432397609765,-0.6345265540033435,-0.15983634931126944,-0.21180587282043756
2021,6,2021_R6,alphatauri,AlphaTauri,2021_R6_alphatauri,22,0.2727272727272727,early,2014_2021_hybrid,2,5.0,2.8284271247461903,5.5,2.1213203435596424,6.0,2.8284271247461903,21.0,10.5,0.5,1.0,0.0,0.0,0.0,0,11.045454545454545,12.2,12.833333333333334,4.756900164345866,5.374011537017762,5.892556509887896,11.318181818181818,11.6,12.166666666666666,3.2784041673194477,5.939696961966999,4.478342947514801,11.227272727272727,11.6,12.166666666666666,3.149839298012803,5.939696961966999,4.4783429475148,5.681818181818182,3.6,3.3333333333333335,2.840909090909091,1.8,1.6666666666666667,0.2727272727272727,-0.6,-0.6666666666666666,0.8409090909090909,0.8,0.8333333333333334,0.09090909090909091,0.1,0.16666666666666666,0.045454545454545456,0.0,0.0,0.022727272727272728,0.1,0.0,1,-1.787878787878789,-0.8484848484848477,-0.9393939393939394,-2.348484848484848,-0.6333333333333346,-0.2666666666666666,-0.24274896088446554,61.350755124838564,Midfield,-0.2683697999153153,-0.14209274595677657,-0.11369867749202495,-0.5606903198109695,-0.15983634931126944,-0.21180587282043756
2021,7,2021_R7,alphatauri,AlphaTauri,2021_R7_alphatauri,22,0.3181818181818182,early,2014_2021_hybrid,2,10.0,4.242640687119285,3.0,4.242640687119285,13.0,9.899494936611665,6.0,3.0,-7.0,1.0,0.0,0.0,0.0,0,10.782608695652174,10.6,10.333333333333334,4.673053510450227,4.808326112068523,5.656854249492381,11.065217391304348,10.9,10.166666666666666,3.2280961749820647,5.232590180780452,4.006938426723769,11.0,11.0,10.333333333333334,3.135864855696863,5.374011537017761,4.242640687119285,6.3478260869565215,7.4,10.0,3.1739130434782608,3.7,5.0,0.2826086956521739,0.3,-0.16666666666666666,0.8478260869565217,0.9,0.8333333333333334,0.08695652173913043,0.1,0.16666666666666666,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,1,0.4492753623188399,0.8985507246376816,0.6666666666666661,3.6521739130434785,0.2666666666666657,2.5999999999999996,0.036448867513840105,66.56177312986107,Midfield,0.10558637927419971,-0.0007628568562605034,0.0025252166212732037,-0.2099682073971926,0.5331185462614584,-0.21180587282043756
2021,8,2021_R8,alphatauri,AlphaTauri,2021_R8_alphatauri,22,0.36363636363636365,middle,2014_2021_hybrid,2,15.0,7.0710678118654755,8.5,3.5355339059327378,7.0,1.4142135623730951,1.0,0.5,-6.5,0.5,0.0,0.5,0.0,0,10.75,10.7,8.666666666666666,4.655119642811438,4.949747468305833,4.714045207910317,10.729166666666666,9.0,6.5,3.2703688629877825,3.9597979746446663,4.478342947514801,11.083333333333334,11.1,10.0,3.4176827757349795,5.232590180780451,6.599663291074442,6.333333333333333,7.4,11.666666666666666,3.1666666666666665,3.7,5.833333333333333,-0.020833333333333332,-1.7,-2.1666666666666665,0.8541666666666666,0.9,1.0,0.08333333333333333,0.1,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,1,2.083333333333334,4.229166666666666,1.083333333333334,5.333333333333333,2.033333333333333,4.266666666666666,0.0932599989753214,67.62211027728738,Midfield,0.08221411807485511,0.38284684213085496,-0.016845432397609765,-0.2099682073971926,0.5331185462614584,-0.21180587282043756
2021,9,2021_R9,alphatauri,AlphaTauri,2021_R9_alphatauri,22,0.4090909090909091,middle,2014_2021_hybrid,2,10.5,2.1213203435596424,6.5,0.7071067811865476,6.5,0.7071067811865476,2.0,1.0,-4.0,1.0,0.0,0.0,0.0,0,10.92,11.2,10.0,4.751757569573599,5.656854249492381,4.714045207910317,10.64,8.4,5.666666666666667,3.280975464705581,3.9597979746446663,3.2998316455372216,10.92,10.2,8.666666666666666,3.3375440072005045,4.808326112068523,4.714045207910316,6.12,7.4,9.333333333333334,3.06,3.7,4.666666666666667,-0.28,-2.8,-4.333333333333333,0.84,0.8,0.8333333333333334,0.08,0.1,0.0,0.06,0.1,0.16666666666666666,0.02,0.0,0.0,1,0.9199999999999999,4.973333333333334,2.253333333333334,3.213333333333334,1.1999999999999993,1.9333333333333336,0.0075365897326206965,66.0221471558753,Midfield,-0.034647187921868355,0.5039867470741545,0.15749040877233764,-0.2099682073971926,-0.15983634931126944,-0.21180587282043756
2021,10,2021_R10,alphatauri,AlphaTauri,2021_R10_alphatauri,22,0.45454545454545453,middle,2014_2021_hybrid,2,10.5,0.7071067811865476,13.5,3.5355339059327378,14.0,2.8284271247461903,1.0,0.5,3.0,1.0,0.0,0.0,0.0,0,10.903846153846153,10.3,11.833333333333334,4.650586907034602,4.666904755831214,4.478342947514801,10.48076923076923,6.9,6.0,3.181980515339464,3.535533905932737,2.8284271247461903,10.75,8.7,8.833333333333334,3.236373344661506,4.384062043356595,4.006938426723768,5.961538461538462,7.6,3.0,2.980769230769231,3.8,1.5,-0.4230769230769231,-3.4,-5.833333333333333,0.8461538461538461,0.9,0.8333333333333334,0.07692307692307693,0.0,0.0,0.057692307692307696,0.1,0.16666666666666666,0.019230769230769232,0.0,0.0,1,-0.9294871794871806,4.48076923076923,1.916666666666666,-2.9615384615384617,-1.5333333333333332,-4.6,0.4110288958177568,73.55302833772356,Upper,0.17570316287223356,0.8068365094324035,0.4480501440555832,-0.19150914884909914,0.5331185462614584,0.6939741611339615
2021,11,2021_R11,alphatauri,AlphaTauri,2021_R11_alphatauri,22,0.5,middle,2014_2021_hybrid,2,5.5,0.7071067811865476,10.5,7.7781745930520225,10.5,7.7781745930520225,19.0,9.5,5.0,1.0,0.0,0.0,0.0,0,10.88888888888889,10.2,12.0,4.504532087558747,3.3941125496954285,3.2998316455372216,10.592592592592593,7.4,9.5,3.195075085361437,2.8284271247461903,2.5927248643506746,10.87037037037037,9.3,9.166666666666666,3.2212642254053834,3.5355339059327378,1.6499158227686106,5.777777777777778,6.2,1.3333333333333333,2.888888888888889,3.1,0.6666666666666666,-0.2962962962962963,-2.8,-2.5,0.8518518518518519,0.9,0.8333333333333334,0.07407407407407407,0.0,0.0,0.05555555555555555,0.1,0.16666666666666666,0.018518518518518517,0.0,0.0,1,-1.1111111111111107,1.0925925925925934,1.7037037037037042,-4.444444444444445,-1.8000000000000007,-4.866666666666667,0.3571930685616416,72.54822301113386,Upper,0.19907542407157858,0.7058865886463205,0.33182624994228466,-0.3207225586857537,0.5331185462614584,0.6939741611339615
2021,12,2021_R12,alphatauri,AlphaTauri,2021_R12_alphatauri,22,0.5454545454545454,middle,2014_2021_hybrid,2,10.5,6.363961030678928,11.0,7.0710678118654755,11.5,7.7781745930520225,4.0,2.0,0.5,1.0,0.0,0.0,0.0,0,10.696428571428571,10.3,8.833333333333334,4.368909755188311,2.9698484809835,1.1785113019775793,10.589285714285714,8.4,10.166666666666666,3.3587572106361008,3.9597979746446663,4.006938426723769,10.857142857142858,10.2,10.333333333333334,3.3840110242499057,4.525483399593904,3.771236166328253,6.25,5.8,7.333333333333333,3.125,2.9,3.6666666666666665,-0.10714285714285714,-1.9,1.3333333333333333,0.8571428571428571,0.9,1.0,0.07142857142857142,0.0,0.0,0.05357142857142857,0.1,0.0,0.017857142857142856,0.0,0.0,1,1.8630952380952372,0.42261904761904745,0.5238095238095237,1.083333333333333,1.4666666666666668,1.5333333333333332,0.2844387250553675,71.19031777193577,Upper,0.17570316287223356,0.5039867470741545,0.15749040877233764,-0.35764067578194075,0.5331185462614584,0.6939741611339615
2021,13,2021_R13,alphatauri,AlphaTauri,2021_R13_alphatauri,22,0.5909090909090909,middle,2014_2021_hybrid,2,11.5,10.606601717798213,9.0,7.0710678118654755,9.5,7.7781745930520225,12.0,6.0,-2.5,0.5,0.5,0.0,0.0,0,10.689655172413794,10.4,8.833333333333334,4.437704626756954,3.3941125496954285,2.5927248643506746,10.60344827586207,10.0,11.666666666666666,3.4867679210233207,4.525483399593904,6.128258770283412,10.879310344827585,9.9,12.0,3.5355339059327378,4.1012193308819755,6.128258770283412,6.172413793103448,5.4,8.0,3.086206896551724,2.7,4.0,-0.08620689655172414,-0.4,2.8333333333333335,0.8620689655172413,0.9,1.0,0.06896551724137931,0.0,0.0,0.05172413793103448,0.1,0.0,0.017241379310344827,0.0,0.0,1,1.8563218390804597,-1.0632183908045967,-1.1206896551724146,1.8275862068965516,1.5666666666666664,2.5999999999999996,0.23023569542964273,70.1786588886028,Upper,0.15233090167288893,0.18094700055868895,0.2156023558289865,-0.39455879287812773,0.5331185462614584,0.6939741611339615
2021,14,2021_R14,alphatauri,AlphaTauri,2021_R14_alphatauri,22,0.6363636363636364,middle,2014_2021_hybrid,2,19.5,0.7071067811865476,0.0,0.0,11.5,7.7781745930520225,0.0,0.0,-19.5,0.0,1.0,0.0,0.0,0,10.716666666666667,9.7,9.166666666666666,4.643334529791662,4.101219330881976,5.892556509887896,10.55,10.1,10.166666666666666,3.606244584051393,5.232590180780451,7.306770072260991,10.833333333333334,10.4,10.5,3.676955262170047,5.37401153701776,7.7781745930520225,6.366666666666666,7.6,11.666666666666666,3.183333333333333,3.8,5.833333333333333,-0.16666666666666666,0.4,1.0,0.85,0.9,0.8333333333333334,0.08333333333333333,0.1,0.16666666666666666,0.05,0.0,0.0,0.016666666666666666,0.0,0.0,1,1.5500000000000007,0.38333333333333464,0.3333333333333339,5.3,0.5333333333333332,4.066666666666666,0.12087439696604459,68.13751229868932,Midfield,0.31593673006830203,0.16075701640147244,0.11874911073457135,-0.19150914884909914,0.5331185462614584,-0.21180587282043756
2021,15,2021_R15,alphatauri,AlphaTauri,2021_R15_alphatauri,22,0.6818181818181818,late,2014_2021_hybrid,2,15.0,2.8284271247461903,11.5,0.7071067811865476,12.5,0.7071067811865476,0.0,0.0,-3.5,1.0,0.0,0.0,0.0,0,11.0,11.5,13.833333333333334,4.516359441126981,3.818376618407357,5.892556509887896,10.209677419354838,8.8,6.666666666666667,3.4899141135981218,5.091168824543142,4.714045207910317,10.85483870967742,11.4,10.833333333333334,3.8092526599404333,6.788225099390855,7.7781745930520225,6.161290322580645,7.2,5.333333333333333,3.0806451612903225,3.6,2.6666666666666665,-0.7903225806451613,-2.7,-7.166666666666667,0.8225806451612904,0.7,0.5,0.11290322580645161,0.3,0.5,0.04838709677419355,0.0,0.0,0.016129032258064516,0.0,0.0,1,-2.833333333333334,3.543010752688171,0.021505376344086002,-0.827956989247312,-2.333333333333334,-1.8666666666666671,-0.4768464986812322,56.981500208392404,Lower,-0.10476397151990259,0.423226810445288,-0.07495737945425901,-0.22842726594528612,-0.852791244883998,-2.0233659407292355
2021,16,2021_R16,alphatauri,AlphaTauri,2021_R16_alphatauri,22,0.7272727272727273,late,2014_2021_hybrid,2,10.0,5.656854249492381,6.5,3.5355339059327378,7.5,3.5355339059327378,8.0,4.0,-3.5,1.0,0.0,0.0,0.0,0,11.125,12.4,15.333333333333334,4.463611556240082,4.242640687119286,4.714045207910317,10.25,8.4,6.833333333333333,3.40295138446026,4.525483399593904,2.5927248643506746,10.90625,11.1,11.166666666666666,3.7123106012293743,6.363961030678928,5.421151989096863,5.96875,7.0,4.0,2.984375,3.5,2.0,-0.875,-4.0,-8.5,0.828125,0.7,0.5,0.109375,0.3,0.5,0.046875,0.0,0.0,0.015625,0.0,0.0,1,-4.208333333333334,3.416666666666667,-0.2604166666666661,-1.96875,-2.9333333333333336,-3.0,-0.49183608629067893,56.7017308012706,Lower,-0.31511432231400494,0.5039867470741545,-0.016845432397609765,-0.24688632449337966,-0.852791244883998,-2.0233659407292355
2021,17,2021_R17,alphatauri,AlphaTauri,2021_R17_alphatauri,22,0.7727272727272727,late,2014_2021_hybrid,2,14.5,7.7781745930520225,9.0,1.4142135623730951,9.5,0.7071067811865476,2.0,1.0,-5.5,0.5,0.5,0.0,0.0,0,11.090909090909092,13.3,14.833333333333334,4.499770425732575,5.232590180780452,3.064129385141706,10.136363636363637,7.6,6.0,3.4069690366260925,3.676955262170047,1.4142135623730951,10.803030303030303,10.5,10.5,3.706953731674931,5.5154328932550705,4.006938426723768,6.03030303030303,4.8,2.6666666666666665,3.015151515151515,2.4,1.3333333333333333,-0.9545454545454546,-5.7,-8.833333333333334,0.8333333333333334,0.7,0.6666666666666666,0.10606060606060606,0.3,0.3333333333333333,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,0.0,1,-3.742424242424242,4.136363636363637,0.30303030303030276,-3.3636363636363638,-1.5333333333333332,-2.1333333333333333,-0.5144454575326955,56.279743849222,Lower,-0.5254646731081072,0.6655066203318875,0.09937846171568838,-0.44993596852240836,-0.852791244883998,-2.0233659407292355
2021,18,2021_R18,alphatauri,AlphaTauri,2021_R18_alphatauri,22,0.8181818181818182,late,2014_2021_hybrid,2,12.0,11.313708498984761,11.0,8.48528137423857,7.0,2.8284271247461903,12.0,6.0,-1.0,0.5,0.0,0.5,0.0,0,11.191176470588236,14.1,13.166666666666666,4.59619407771256,5.515432893255071,5.421151989096864,10.102941176470589,7.2,9.0,3.3483585815010044,2.545584412271571,1.885618083164127,10.764705882352942,10.1,9.833333333333334,3.618722939013508,4.101219330881976,1.64991582276861,5.911764705882353,4.4,3.3333333333333335,2.9558823529411766,2.2,1.6666666666666667,-1.088235294117647,-6.9,-4.166666666666667,0.8235294117647058,0.6,0.8333333333333334,0.11764705882352941,0.4,0.16666666666666666,0.04411764705882353,0.0,0.0,0.014705882352941176,0.0,0.0,1,-1.9754901960784306,1.1029411764705888,0.9313725490196081,-2.5784313725490198,0.9333333333333336,-1.0666666666666669,-0.7918435581183078,51.102316413617196,Bottom,-0.7124427627028646,0.7462665569607537,0.1768610577912206,-0.48685408561859533,-1.5457461404567259,-2.929145974683635
2021,19,2021_R19,alphatauri,AlphaTauri,2021_R19_alphatauri,22,0.8636363636363636,late,2014_2021_hybrid,2,11.0,5.656854249492381,11.0,5.656854249492381,9.0,5.656854249492381,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0,11.214285714285714,14.2,12.166666666666666,4.78812306117748,5.656854249492381,8.249579113843055,10.128571428571428,7.6,8.833333333333334,3.495127804150649,2.82842712474619,4.4783429475148,10.657142857142857,9.6,8.0,3.59614305860587,3.111269837220809,2.357022603955157,6.085714285714285,4.4,7.333333333333333,3.0428571428571427,2.2,3.6666666666666665,-1.0857142857142856,-6.6,-3.3333333333333335,0.8142857142857143,0.6,0.6666666666666666,0.11428571428571428,0.3,0.16666666666666666,0.05714285714285714,0.1,0.16666666666666666,0.014285714285714285,0.0,0.0,1,-0.9523809523809526,1.2952380952380942,2.6571428571428566,1.2476190476190476,2.033333333333333,2.9333333333333327,-0.6420933779148738,53.89729118033424,Lower,-0.7358150239022091,0.6655066203318875,0.27371430288563575,-0.48685408561859533,-1.5457461404567259,-2.0233659407292355
2021,20,2021_R20,alphatauri,AlphaTauri,2021_R20_alphatauri,22,0.9090909090909091,late,2014_2021_hybrid,2,12.0,1.4142135623730951,5.0,4.242640687119285,6.0,2.8284271247461903,0.0,0.0,-7.0,1.0,0.0,0.0,0.0,0,11.208333333333334,12.5,12.5,4.812254483075115,6.646803743153546,8.249579113843055,10.152777777777779,9.8,10.333333333333334,3.5551757609656973,3.9597979746446663,5.185449728701349,10.61111111111111,9.1,8.5,3.653385036130496,2.687005768508881,3.064129385141705,6.083333333333333,5.6,6.666666666666667,3.0416666666666665,2.8,3.3333333333333335,-1.0555555555555556,-2.7,-2.1666666666666665,0.8194444444444444,0.8,0.6666666666666666,0.1111111111111111,0.1,0.16666666666666666,0.05555555555555555,0.1,0.16666666666666666,0.013888888888888888,0.0,0.0,1,-1.291666666666666,-0.18055555555555536,2.1111111111111107,0.5833333333333339,0.0,1.0666666666666673,-0.08238900385365298,64.34375341628684,Midfield,-0.33848658351334954,0.221326968873122,0.3705675479800509,-0.3760997343300343,-0.15983634931126944,-0.21180587282043756
2021,21,2021_R21,alphatauri,AlphaTauri,2021_R21_alphatauri,22,0.9545454545454546,late,2014_2021_hybrid,2,10.0,5.656854249492381,7.0,1.4142135623730951,7.0,1.4142135623730951,8.0,4.0,-3.0,1.0,0.0,0.0,0.0,0,11.22972972972973,11.9,11.666666666666666,4.720415539272358,6.363961030678928,6.128258770283413,10.013513513513514,8.5,9.0,3.573755894104983,4.666904755831213,6.128258770283412,10.486486486486486,7.8,7.333333333333333,3.631088876363352,3.111269837220809,3.7712361663282525,5.918918918918919,5.6,6.0,2.9594594594594597,2.8,3.0,-1.2162162162162162,-3.4,-2.6666666666666665,0.8243243243243243,0.8,0.8333333333333334,0.10810810810810811,0.1,0.0,0.05405405405405406,0.1,0.16666666666666666,0.013513513513513514,0.0,0.0,1,-0.43693693693693625,1.013513513513514,3.153153153153153,0.0810810810810807,0.23333333333333428,0.40000000000000036,0.026697962560574263,66.37977980431042,Midfield,-0.19825301631728146,0.48379676291693796,0.6223859852255303,-0.3760997343300343,-0.15983634931126944,-0.21180587282043756
2021,22,2021_R22,alphatauri,AlphaTauri,2021_R22_alphatauri,22,1.0,late,2014_2021_hybrid,2,4.5,0.7071067811865476,10.0,2.8284271247461903,10.0,2.8284271247461903,22.0,11.0,5.5,1.0,0.0,0.0,0.0,0,11.197368421052632,11.9,11.0,4.7450586632255165,6.363961030678928,4.242640687119285,9.93421052631579,8.6,7.666666666666667,3.516925832743618,4.242640687119286,3.7712361663282543,10.394736842105264,7.7,7.333333333333333,3.5727500523109765,2.6870057685088806,3.299831645537221,5.973684210526316,5.6,4.666666666666667,2.986842105263158,2.8,2.3333333333333335,-1.263157894736842,-3.3,-3.3333333333333335,0.8289473684210527,0.8,1.0,0.10526315789473684,0.1,0.0,0.05263157894736842,0.1,0.0,0.013157894736842105,0.0,0.0,1,0.19736842105263186,2.2675438596491224,3.0614035087719307,-1.307017543859649,0.9000000000000004,-0.9333333333333327,0.02656140670418532,66.37723109169895,Midfield,-0.19825301631728146,0.4636067787597214,0.6417566342444133,-0.3760997343300343,-0.15983634931126944,-0.21180587282043756
